Fund Holdings as of,"2026/08/20"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"9201","JAPAN AIRLINES","Air Transportation","Equity","1,017,796,000.00","0.17","1,017,796,000.00","340,400.00","2,990.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9107","KAWASAKI KISEN LTD","Marine Transportation","Equity","1,015,680,000.00","0.17","1,015,680,000.00","320,000.00","3,174.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"3563","FOOD & LIFE COMPANIES","Retail Trade","Equity","1,011,033,600.00","0.17","1,011,033,600.00","180,800.00","5,592.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"3436","SUMCO","Metal Products","Equity","1,010,188,800.00","0.17","1,010,188,800.00","292,300.00","3,456.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6586","MAKITA","Machinery","Equity","983,280,900.00","0.17","983,280,900.00","186,900.00","5,261.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4523","EISAI","Pharmaceutical","Equity","966,101,400.00","0.16","966,101,400.00","194,700.00","4,962.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4091","NIPPON SANSO HOLDINGS","Chemicals","Equity","955,010,700.00","0.16","955,010,700.00","168,700.00","5,661.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4612","NIPPON PAINT HOLDINGS","Chemicals","Equity","948,133,350.00","0.16","948,133,350.00","791,100.00","1,198.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"3659","NEXON","Information & Communication","Equity","941,832,000.00","0.16","941,832,000.00","309,000.00","3,048.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8136","SANRIO","Wholesale Trade","Equity","938,611,800.00","0.16","938,611,800.00","781,200.00","1,201.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8113","UNICHARM","Chemicals","Equity","931,927,080.00","0.16","931,927,080.00","932,300.00","999.60","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5411","JFE HOLDINGS","Iron & Steel","Equity","920,055,000.00","0.16","920,055,000.00","498,000.00","1,847.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"7550","ZENSHO HOLDINGS","Retail Trade","Equity","917,364,000.00","0.16","917,364,000.00","80,400.00","11,410.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6479","MINEBEA MITSUMI INC","Electric Appliances","Equity","892,862,100.00","0.15","892,862,100.00","261,300.00","3,417.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2801","KIKKOMAN CORP","Foods","Equity","892,165,200.00","0.15","892,165,200.00","485,400.00","1,838.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5333","NGK","Glass & Ceramics Products","Equity","886,266,400.00","0.15","886,266,400.00","159,200.00","5,567.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2269","MEIJI HOLDINGS LTD","Foods","Equity","885,768,000.00","0.15","885,768,000.00","204,000.00","4,342.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"9147","NIPPON EXPRESS HOLDINGS","Land Transportation","Equity","883,074,300.00","0.15","883,074,300.00","162,300.00","5,441.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8354","FUKUOKA FINANCIAL GROUP","Banks","Equity","878,319,000.00","0.15","878,319,000.00","117,000.00","7,507.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6532","BAYCURRENT INC","Services","Equity","867,166,000.00","0.15","867,166,000.00","112,400.00","7,715.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
