Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"BFT","BENEFIT SYSTEMS","Industrials","Equity","8,469,966.06","0.03","8,469,966.06","29,355.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"534091","MULTI COMMODITY EXCHANGE OF INDIA","Financials","Equity","8,439,596.88","0.03","8,439,596.88","1,351,350.00","-","India","Bse Ltd","JPY","-","INR"
"006260","LS","Industrials","Equity","8,436,559.96","0.03","8,436,559.96","196,022.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"YTLPOWR","YTL POWER INTERNATIONAL","Utilities","Equity","8,430,486.12","0.03","8,430,486.12","34,554,200.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"IOC","INDIAN OIL CORP","Energy","Equity","8,415,301.53","0.03","8,415,301.53","30,998,218.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"IQCD","INDUSTRIES QATAR","Industrials","Equity","8,397,080.02","0.03","8,397,080.02","16,283,716.00","-","Qatar","Qatar Exchange","JPY","-","QAR"
"IHH","IHH HEALTHCARE","Health Care","Equity","8,378,858.50","0.03","8,378,858.50","21,247,200.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"SONACOMS","SONA BLW PRECISION FORGINGS LTD","Consumer Discretionary","Equity","8,354,563.16","0.03","8,354,563.16","5,089,081.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"016360","SAMSUNG SECURITIES LTD","Financials","Equity","8,351,526.24","0.03","8,351,526.24","658,404.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"3808","SINOTRUK (HONG KONG) LTD","Industrials","Equity","8,315,083.21","0.03","8,315,083.21","8,818,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"VEDL","VEDANTA LTD","Materials","Equity","8,260,418.68","0.03","8,260,418.68","15,428,733.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"6139","L & K ENGINEERING LTD","Industrials","Equity","8,236,123.33","0.03","8,236,123.33","1,798,543.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"1816","CGN POWER LTD H","Utilities","Equity","8,208,791.06","0.03","8,208,791.06","120,069,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"BOSCHLTD","BOSCH LTD","Consumer Discretionary","Equity","8,202,717.22","0.03","8,202,717.22","84,245.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2018","AAC TECHNOLOGIES HOLDINGS","Information Technology","Equity","8,196,643.39","0.03","8,196,643.39","8,596,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"EMBASSY","EMBASSY OFFICE PARKS REIT UNITS","Real Estate","Equity","8,193,606.47","0.03","8,193,606.47","9,425,303.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RNI","REINET INVESTMENTS S.C.A.","Financials","Equity","8,141,978.85","0.03","8,141,978.85","1,568,065.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"SRF","SRF LTD","Materials","Equity","8,138,941.93","0.03","8,138,941.93","1,582,761.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"SCB.R","SCB X PUBLIC COMPANY LIMITED NON-V","Financials","Equity","8,123,757.34","0.03","8,123,757.34","9,215,200.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"6213","ITEQ CORP","Information Technology","Equity","8,120,720.42","0.03","8,120,720.42","2,663,604.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"5289","INNODISK CORP","Information Technology","Equity","8,105,535.83","0.03","8,105,535.83","910,147.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"LODHA","LODHA DEVELOPERS LTD","Real Estate","Equity","8,093,388.15","0.03","8,093,388.15","3,268,013.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ABB","ABB INDIA LTD","Industrials","Equity","8,090,351.23","0.03","8,090,351.23","541,578.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"KEI","KEI INDUSTRIES LTD","Industrials","Equity","8,087,314.32","0.03","8,087,314.32","713,425.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2912","PRESIDENT CHAIN STORE CORP","Consumer Staples","Equity","8,069,092.80","0.03","8,069,092.80","6,137,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"HLBANK","HONG LEONG BANK","Financials","Equity","7,977,985.24","0.03","7,977,985.24","7,400,800.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"1605","WALSIN LIHWA","Industrials","Equity","7,959,763.73","0.03","7,959,763.73","36,132,968.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"YESBANK","YES BANK","Financials","Equity","7,929,394.55","0.03","7,929,394.55","174,576,052.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ACP","ASSECO POLAND SA","Information Technology","Equity","7,908,136.12","0.03","7,908,136.12","682,905.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"036930","JUSUNG ENGINEERING LTD","Information Technology","Equity","7,862,582.34","0.03","7,862,582.34","322,992.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"966","CHINA TAIPING INSURANCE HLDGS LTD","Financials","Equity","7,823,102.39","0.03","7,823,102.39","16,322,508.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"148","KINGBOARD HOLDINGS","Information Technology","Equity","7,823,102.39","0.03","7,823,102.39","7,049,700.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"8210","BUPA ARABIA","Financials","Equity","7,823,102.39","0.03","7,823,102.39","939,540.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","7,817,028.56","0.03","7,817,028.56","10,776,308.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"HTO","HELLENIC TELECOMMUNICATIONS ORGANI","Communication","Equity","7,810,954.72","0.03","7,810,954.72","1,755,651.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"1519","FORTUNE ELECTRIC","Industrials","Equity","7,810,954.72","0.03","7,810,954.72","1,797,169.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"BOUBYAN","BOUBYAN BANK","Financials","Equity","7,810,954.72","0.03","7,810,954.72","18,884,297.00","-","Kuwait","Kuwait Stock Exchange","JPY","-","KWD"
"078930","GS HOLDINGS","Industrials","Equity","7,804,880.88","0.03","7,804,880.88","500,357.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"GEKTERNA","GEK TERNA","Industrials","Equity","7,789,696.29","0.03","7,789,696.29","778,118.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"ADNOCDIST","ABU DHABI NATIONAL OIL COMPANY FOR","Consumer Discretionary","Equity","7,789,696.29","0.03","7,789,696.29","36,411,066.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"021240","COWAY LTD","Consumer Discretionary","Equity","7,771,474.78","0.03","7,771,474.78","606,152.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"6990","SICHUAN KELUN-BIOTECH BIOPHARM LTD","Health Care","Equity","7,768,437.86","0.03","7,768,437.86","597,900.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"SIGMAFA","ALFA A","Consumer Staples","Equity","7,753,253.27","0.03","7,753,253.27","39,306,973.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"ZAIN","MOBILE TEL","Communication","Equity","7,744,142.51","0.03","7,744,142.51","20,209,879.00","-","Kuwait","Kuwait Stock Exchange","JPY","-","KWD"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","7,722,884.08","0.03","7,722,884.08","3,175,329.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","7,695,551.81","0.03","7,695,551.81","1,296,965.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"IDFCFIRSTB","IDFC FIRST BANK LTD","Financials","Equity","7,649,998.03","0.03","7,649,998.03","44,618,850.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1209","CHINA RESOURCES MIXC LIFESTYLE SER","Real Estate","Equity","7,634,813.44","0.03","7,634,813.44","7,702,200.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"5110","SAUDI ENERGY","Utilities","Equity","7,592,296.58","0.02","7,592,296.58","8,792,603.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"002475","LUXSHARE PRECISION INDUSTRY LTD A","Information Technology","Equity","7,571,038.15","0.02","7,571,038.15","4,991,689.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"GLENMARK","GLENMARK PHARMACEUTICALS","Health Care","Equity","7,561,927.39","0.02","7,561,927.39","1,622,593.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"AIRARABIA","AIR ARABIA","Industrials","Equity","7,561,927.39","0.02","7,561,927.39","29,462,068.00","-","United Arab Emirates","Dubai Financial Market","JPY","-","AED"
"2268","WUXI XDC CAYMAN INC","Health Care","Equity","7,552,816.64","0.02","7,552,816.64","4,414,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"BELA","JUMBO","Consumer Discretionary","Equity","7,537,632.04","0.02","7,537,632.04","1,296,036.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"BPI","BANK OF THE PHILIPPINE ISLANDS","Financials","Equity","7,528,521.29","0.02","7,528,521.29","22,627,858.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"RHBBANK","RHB BANK","Financials","Equity","7,510,299.78","0.02","7,510,299.78","18,556,966.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"3260","ADATA TECHNOLOGY LTD","Information Technology","Equity","7,504,225.94","0.02","7,504,225.94","3,130,725.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"PETGAS","PETRONAS GAS","Utilities","Equity","7,492,078.26","0.02","7,492,078.26","9,065,000.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"6919","CALIWAY BIOPHARMACEUTICALS","Health Care","Equity","7,486,004.43","0.02","7,486,004.43","11,490,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"322","TINGYI (CAYMAN ISLANDS) HOLDINGS","Consumer Staples","Equity","7,476,893.67","0.02","7,476,893.67","21,842,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"SDG","SD GUTHRIE","Consumer Staples","Equity","7,470,819.83","0.02","7,470,819.83","23,874,400.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"168","TSINGTAO BREWERY LTD H","Consumer Staples","Equity","7,452,598.32","0.02","7,452,598.32","7,076,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"BH.R","BUMRUNGRAD HOSPITAL NON-VOTING DR","Health Care","Equity","7,446,524.48","0.02","7,446,524.48","6,463,100.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"BAJAJHLDNG","BAJAJ HOLDINGS AND INVESTMENT LTD","Financials","Equity","7,443,487.57","0.02","7,443,487.57","327,751.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"OMU","OLD MUTUAL LIMITED","Financials","Equity","7,419,192.22","0.02","7,419,192.22","49,030,638.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"161390","HANKOOK TIRE & TECHNOLOGY LTD","Consumer Discretionary","Equity","7,394,896.87","0.02","7,394,896.87","810,022.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"000100","YUHAN","Health Care","Equity","7,364,527.68","0.02","7,364,527.68","643,235.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"EMAARDEV","EMAAR DEVELOPMENT","Real Estate","Equity","7,340,232.33","0.02","7,340,232.33","10,878,861.00","-","United Arab Emirates","Dubai Financial Market","JPY","-","AED"
"CMIG4","CIA ENERGETICA DE MINAS GERAIS PRE","Utilities","Equity","7,328,084.66","0.02","7,328,084.66","19,990,068.00","-","Brazil","XBSP","JPY","-","BRL"
"ADNOCLS","ADNOC LOGISTICS & SERVICES PLC","Energy","Equity","7,322,010.82","0.02","7,322,010.82","20,684,890.00","-","United Arab Emirates","Abu Dhabi Securities Exchange","JPY","-","AED"
"SIEMENS","SIEMENS LTD","Industrials","Equity","7,318,973.90","0.02","7,318,973.90","944,233.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"028300","HLB LTD","Health Care","Equity","7,288,604.72","0.02","7,288,604.72","1,330,334.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"6881","CHINA GALAXY SECURITIES LTD H","Financials","Equity","7,276,457.04","0.02","7,276,457.04","40,363,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"011200","HMM LTD","Industrials","Equity","7,270,383.20","0.02","7,270,383.20","2,498,202.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"MRF","MRF LTD","Consumer Discretionary","Equity","7,261,272.45","0.02","7,261,272.45","27,126.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"024110","INDUSTRIAL BANK OF KOREA","Financials","Equity","7,240,014.02","0.02","7,240,014.02","2,643,696.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"TIINDIA","TUBE INVESTMENTS OF INDIA LTD","Consumer Discretionary","Equity","7,240,014.02","0.02","7,240,014.02","1,236,802.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"NATIONALUM","NATIONAL ALUMINIUM CO LTD","Materials","Equity","7,227,866.34","0.02","7,227,866.34","9,385,062.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2618","EVA AIRWAYS","Industrials","Equity","7,218,755.59","0.02","7,218,755.59","28,582,326.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"009830","HANWHA SOLUTIONS CORP","Materials","Equity","7,215,718.67","0.02","7,215,718.67","1,492,992.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"6285","WISTRON NEWEB","Information Technology","Equity","7,197,497.16","0.02","7,197,497.16","5,081,565.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"002384","SUZHOU DONGSHAN PRECISION MANUFACT","Information Technology","Equity","7,173,201.81","0.02","7,173,201.81","1,276,158.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"ABCAPITAL","ADITYA BIRLA CAPITAL LTD","Financials","Equity","7,139,795.70","0.02","7,139,795.70","8,737,803.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"MALLPLAZA","PLAZA SA","Real Estate","Equity","7,121,574.19","0.02","7,121,574.19","8,597,647.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"2347","SYNNEX TECHNOLOGY INTERNATIONAL CO","Information Technology","Equity","7,118,537.27","0.02","7,118,537.27","13,688,250.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"RAIL3","RUMO SA","Industrials","Equity","7,115,500.35","0.02","7,115,500.35","13,899,447.00","-","Brazil","XBSP","JPY","-","BRL"
"GRT","GROWTHPOINT PROP LTD SHS","Real Estate","Equity","7,088,168.09","0.02","7,088,168.09","36,008,727.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"ALR","ALIOR BANK SA","Financials","Equity","7,076,020.41","0.02","7,076,020.41","1,051,851.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"AXIA7","AXIA ENERGIA PRF SA","Utilities","Equity","7,069,946.57","0.02","7,069,946.57","3,763,229.00","-","Brazil","XBSP","JPY","-","BRL"
"XTB","XTB","Financials","Equity","7,060,835.82","0.02","7,060,835.82","835,763.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"KCHOL.E","KOC HOLDING A","Industrials","Equity","7,060,835.82","0.02","7,060,835.82","8,124,887.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"APN","ASPEN PHARMACARE LTD","Health Care","Equity","7,030,466.63","0.02","7,030,466.63","4,127,502.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"601328","BANK OF COMMUNICATIONS LTD A","Financials","Equity","7,030,466.63","0.02","7,030,466.63","34,769,043.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"601166","INDUSTRIAL BANK LTD A","Financials","Equity","7,003,134.36","0.02","7,003,134.36","13,554,991.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"2027","TA CHEN STAINLESS PIPE LTD","Materials","Equity","7,000,097.45","0.02","7,000,097.45","23,185,074.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"135","KUNLUN ENERGY LTD","Utilities","Equity","6,990,986.69","0.02","6,990,986.69","40,508,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"TOTS3","TOTVS","Information Technology","Equity","6,984,912.85","0.02","6,984,912.85","6,056,681.00","-","Brazil","XBSP","JPY","-","BRL"
"SWB","SUNWAY BHD","Industrials","Equity","6,957,580.58","0.02","6,957,580.58","28,963,400.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","6,942,395.99","0.02","6,942,395.99","15,913,277.00","-","Mexico","Bolsa Mexicana De Valores","JPY","-","MXN"
"THYAO.E","TURK HAVA YOLLARI AO A","Industrials","Equity","6,918,100.64","0.02","6,918,100.64","5,759,285.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"2609","YANG MING MARINE TRANSPORT","Industrials","Equity","6,887,731.46","0.02","6,887,731.46","19,107,677.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"APARINDS","APAR INDUSTRIES LTD","Industrials","Equity","6,863,436.11","0.02","6,863,436.11","204,746.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1519","J&T GLOBAL EXPRESS","Industrials","Equity","6,839,140.76","0.02","6,839,140.76","27,949,400.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"KTY","GRUPA KETY","Materials","Equity","6,820,919.25","0.02","6,820,919.25","108,680.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"5483","SINO-AMERICAN SILICON PRODUCTS","Information Technology","Equity","6,817,882.33","0.02","6,817,882.33","6,115,000.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"2049","HIWIN TECHNOLOGIES CORP","Industrials","Equity","6,796,623.90","0.02","6,796,623.90","3,102,498.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"7750","SYNTEC TECHNOLOGY LTD","Industrials","Equity","6,793,586.98","0.02","6,793,586.98","462,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"LTM","LTM LTD","Information Technology","Equity","6,772,328.55","0.02","6,772,328.55","744,635.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"9660","HORIZON ROBOTICS","Information Technology","Equity","6,772,328.55","0.02","6,772,328.55","57,271,800.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"003490","KOREAN AIR LINES LTD","Industrials","Equity","6,763,217.79","0.02","6,763,217.79","1,966,254.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"GODREJPROP","GODREJ PROPERTIES LTD","Real Estate","Equity","6,751,070.12","0.02","6,751,070.12","1,673,088.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ZAB","ZABKA GROUP SOCIETE ANONYME SA","Consumer Staples","Equity","6,751,070.12","0.02","6,751,070.12","4,164,068.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
