No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
231,1963,JP3667600005,日揮ホールディングス,JGC HOLDINGS CORPORATION,1000,2259500,0.0005604636750437456
232,9301,JP3902000003,三菱倉庫,MITSUBISHI LOGISTICS CORPORATION,1400,2244200,0.0005566685459319203
233,7951,JP3942600002,ヤマハ,YAMAHA CORPORATION,1800,2238300,0.000555205064771151
234,2002,JP3676800000,日清製粉グループ本社,NISSHIN SEIFUN GROUP INC.,1100,2213750,0.0005491154948564248
235,3405,JP3269600007,クラレ,"KURARAY CO.,LTD.",1200,2208000.0000000005,0.0005476892208438109
236,2871,JP3665200006,ニチレイ,NICHIREI CORPORATION,1000,2203500,0.0005465730063991562
237,6460,JP3419050004,セガサミーホールディングス,SEGA SAMMY HOLDINGS INC.,800,2198800,0.0005454071824236282
238,5947,JP3977400005,リンナイ,RINNAI CORPORATION,600,2148000.0000000005,0.0005328063615817508
239,1969,JP3455200000,高砂熱学工業,"TAKASAGO THERMAL ENGINEERING CO.,LTD.",500,2132000,0.000528837599111868
240,5711,JP3903000002,三菱マテリアル,MITSUBISHI MATERIALS CORPORATION,500,2096500.0000000002,0.0005200319073818159
241,3635,JP3283460008,コーエーテクモホールディングス,"KOEI TECMO HOLDINGS CO.,LTD.",1300,2092350,0.0005190025096161899
242,8252,JP3870400003,丸井グループ,"MARUI GROUP CO.,LTD.",700,2077250,0.0005152569900352381
243,9364,JP3219000001,上組,"KAMIGUMI CO.,LTD.",400,2071600,0.0005138555207880608
244,5233,JP3449020001,太平洋セメント,TAIHEIYO CEMENT CORPORATION,500,2037000,0.0005052730719469395
245,8056,JP3754200008,ＢＩＰＲＯＧＹ,BIPROGY INC.,400,1947200,0.0004829983925847229
246,5938,JP3626800001,ＬＩＸＩＬ,LIXIL CORPORATION,1100,1908500.0000000002,0.0004733989483606942
247,9065,JP3326000001,山九,SANKYU INC.,200,1894400,0.00046990147643411005
248,9989,JP3336600006,サンドラッグ,"SUNDRUG CO.,LTD.",500,1890000,0.0004688100667548923
249,4912,JP3965400009,ライオン,LION CORPORATION,1100,1878800.0000000002,0.0004660319330259745
250,7966,JP3977200009,リンテック,LINTEC CORPORATION,300,1860000,0.00046136863712386227
251,8088,JP3151600008,岩谷産業,IWATANI CORPORATION,900,1846350.0000000002,0.00045798278664174367
252,9076,JP3415400005,セイノーホールディングス,"SEINO HOLDINGS CO.,LTD.",700,1843800.0000000002,0.0004573502651231061
253,2433,JP3766550002,博報堂ＤＹホールディングス,HAKUHODO DY HOLDINGS INCORPORATED,1400,1823500.0000000002,0.00045231489773944246
254,5463,JP3871200006,丸一鋼管,MARUICHI STEEL TUBE LTD.,1000,1789000.0000000002,0.00044375725366375794
255,1860,JP3627000007,戸田建設,TODA CORPORATION,1200,1788600.0000000002,0.00044365803460201086
256,4631,JP3493400000,ＤＩＣ,DIC CORPORATION,400,1769600,0.00043894512916902513
257,5714,JP3638600001,ＤＯＷＡホールディングス,"DOWA HOLDINGS CO.,LTD.",200,1647000.0000000002,0.00040853448674354906
