No.,種別 （Sector）,Sector,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,残高数量 Quantity,単価 Price,評価金額(円） Valuation (yen),純資産比率 % of NAV,クーポン Coupon,修正デュレーション Modified Duration,償還日 Maturity Date,MOTHER FUND/DIRECT
446,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6476,JP351265DE63,地方公共団体金融機構債券（２０年）　第３,JAPAN FIN ORG MUNICIPAL,44241581.2986,91.77500000000002,40602711.2367765,0.00019465467131648715,1.535,7.34587467520881,2034-06-28 00:00:00,MOTHER FUND
447,地方債証券,Municipal Bond,B.0109.3207,JP2340001M32,広島県　公募令和２年度第７回,HIROSHIMA PREFECTURE,44241581.2986,91.707,40572626.9614935,0.00019451044339331084,0.214,4.56362351171937,2031-03-19 00:00:00,MOTHER FUND
448,地方債証券,Municipal Bond,B.0189.70,JP2330001M33,岡山県　公募令和２年度第３回,OKAYAMA PREFECTURE,44241581.2986,91.67700000000002,40559354.4871039,0.00019444681342720347,0.224,4.59215320909095,2031-03-31 00:00:00,MOTHER FUND
449,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.45,JP358581BM42,東京電力パワーグリッド　第４５回,TEPCO PWER GRID INC,44241581.2986,91.594,40522633.9746261,0.00019427077052097346,0.8,4.5715079552582,2031-04-22 00:00:00,MOTHER FUND
450,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.7073,JP351265ALC1,地方公共団体金融機構債券　第１３９回,JAPAN FIN ORG MUNICIPAL,44241581.2986,91.588,40519979.4797482,0.00019425804452775206,0.125,4.34991333702684,2030-12-27 00:00:00,MOTHER FUND
451,地方債証券,Municipal Bond,B.0122.3301,JP2200001M46,長野県　公募令和３年度第１回,NAGANO PREFECTURE,44241581.2986,91.42100000000002,40446096.03897951,0.00019390383771642137,0.19,4.6393245754158,2031-04-16 00:00:00,MOTHER FUND
452,地方債証券,Municipal Bond,B.0153.2603,JP2281001E79,神戸市　公募（２０年）平成２６年度第３回,KOBE CITY,44241581.2986,91.30600000000001,40395218.2204861,0.0001936599228463433,1.482,7.40548485957123,2034-07-14 00:00:00,MOTHER FUND
453,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6480,JP351265CE72,地方公共団体金融機構債券（２０年）　第３,JAPAN FIN ORG MUNICIPAL,44241581.2986,91.24600000000001,40368673.271707,0.00019353266291412903,1.487,7.44150148081034,2034-07-28 00:00:00,MOTHER FUND
454,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.7203.27,JP363340CM35,トヨタ自動車　第２７回社債間限定同順位特,TOYOTA MOTOR CORP,44241581.2986,91.19600000000001,40346552.48105771,0.00019342661297061693,0.219,4.55732163135655,2031-03-18 00:00:00,MOTHER FUND
455,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.1288.9081,JP379990CM42,東日本高速道路　第８１回,EAST NIPPON EXPRESSWAY,44241581.2986,91.131,40317795.4532136,0.00019328874804405106,0.23,4.65119918616246,2031-04-23 00:00:00,MOTHER FUND
456,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9509.4103,JP385020AR81,北海道電力　第４０５回,HOKKAIDO ELECTRIC POWER,44241581.2986,90.95200000000001,40238603.022689104,0.00019290908924627753,2.09,8.0468745173851,2035-08-24 00:00:00,MOTHER FUND
457,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.1295.90,JP354565CG55,鉄道建設・運輸施設整備支援機構債券　財投,JAPAN RAILWAY CONST TRAN,44241581.2986,90.82700000000001,40183301.046065904,0.0001926439643874974,0.2,4.75777159634748,2031-05-30 00:00:00,MOTHER FUND
458,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.1925.25,JP350500BM62,大和ハウス工業　第２５回特定社債間限定同,DAIWA HOUSE IND CO LTD,44241581.2986,90.39400000000002,39991734.99904301,0.0001917255718766824,0.28,4.752136533701,2031-06-03 00:00:00,MOTHER FUND
459,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.4105,JP358581CRA1,東京電力パワーグリッド　第８７回,TEPCO PWER GRID INC,44241581.2986,90.11200000000001,39866973.739781,0.00019112745019527405,3.381,10.8460118693997,2040-10-09 00:00:00,MOTHER FUND
460,地方債証券,Municipal Bond,B.0154.3303,JP2141002MA5,横浜市　公募令和３年度第３回,YOKOHAMA CITY,44241581.2986,89.889,39768315.0134852,0.00019065446744721023,0.145,5.13562394020532,2031-10-17 00:00:00,MOTHER FUND
461,地方債証券,Municipal Bond,B.0110.3307,JP2110001M96,埼玉県　公募令和３年度第７回,SAITAMA PREFECTURE,44241581.2986,89.808,39732479.3326333,0.0001904826665387204,0.105,5.09276971832625,2031-09-29 00:00:00,MOTHER FUND
462,地方債証券,Municipal Bond,B.0128.224,JP2990001MB7,共同発行市場地方債　公募第２２４回,MAJOR JOINT LOCAL BOND,44241581.2986,89.60400000000001,39642226.5067842,0.00019004998276919103,0.145,5.24079992334678,2031-11-25 00:00:00,MOTHER FUND
463,地方債証券,Municipal Bond,B.0128.227,JP2990001N25,共同発行市場地方債　公募第２２７回,MAJOR JOINT LOCAL BOND,44241581.2986,89.444,39571439.9767065,0.00018971062294995242,0.244,5.46315243985209,2032-02-25 00:00:00,MOTHER FUND
464,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.1288.9088,JP379990CMB8,東日本高速道路　第８８回,EAST NIPPON EXPRESSWAY,44241581.2986,89.37800000000001,39542240.5330494,0.00018957063702451627,0.185,5.24081276711715,2031-11-28 00:00:00,MOTHER FUND
465,地方債証券,Municipal Bond,B.0128.228,JP2990001N33,共同発行市場地方債　公募第２２８回,MAJOR JOINT LOCAL BOND,44241581.2986,89.005,39377219.434805706,0.00018877950444591603,0.199,5.55463385108759,2032-03-25 00:00:00,MOTHER FUND
466,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4502.16,JP346300AMA6,武田薬品工業　第１６回社債間限定同順位特,TAKEDA PHARMACEUTICAL,44241581.2986,88.83600000000001,39302451.1624111,0.0001884210556368451,0.4,5.07749369729662,2031-10-14 00:00:00,MOTHER FUND
467,金融債券,Bank Debenture,B.0972.9041,JP336220CN35,商工債券　利付（１０年）第４１回,SHOKO CHUKIN BANK,44241581.2986,88.66600000000001,39227240.474203505,0.0001880604858289039,0.4,5.49529698310224,2032-03-19 00:00:00,MOTHER FUND
468,地方債証券,Municipal Bond,B.0128.234,JP2990001N90,共同発行市場地方債　公募第２３４回,MAJOR JOINT LOCAL BOND,44241581.2986,88.56700000000001,39183441.3087179,0.0001878505069407499,0.369,6.00187652265529,2032-09-24 00:00:00,MOTHER FUND
469,地方債証券,Municipal Bond,B.0101.3510,JP2010001PC4,北海道　公募令和５年度第１０回,HOKKAIDO PREFECTURE,44241581.2986,88.39600000000002,39107788.20469731,0.00018748781613393841,0.861,7.07719804353282,2033-12-27 00:00:00,MOTHER FUND
470,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8801.83,JP389320BP65,三井不動産　第８３回社債間限定同順位特約,MITSUI FUDOSAN CO LTD,44241581.2986,88.007,38935688.45344581,0.00018666274757341413,0.81,6.56438073435283,2033-06-06 00:00:00,MOTHER FUND
471,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5170,JP339170BM64,貸付債権担保第１７０回住宅金融支援機構債,KIKO 170 1,55818865.7647,69.667,38887329.16070381,0.00018643090684290485,0.36,0.301781706579945,2056-07-10 00:00:00,MOTHER FUND
472,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8433.2601,JP316572DP79,ＮＴＴファイナンス　第２６回社債間限定同,NTT FINANCE CORP,44241581.2986,87.50900000000001,38715365.37857891,0.00018560649013603373,0.838,6.59158620493063,2033-06-20 00:00:00,MOTHER FUND
473,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6812,JP351265AJ53,政保　地方公共団体金融機構債券　第１０８,JAPAN FIN ORG MUNICIPAL,39375007.3557,97.50000000000001,38390632.17184721,0.00018404967696527546,0.145,1.78799732688704,2028-05-19 00:00:00,MOTHER FUND
474,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8237,JP370620BF15,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,44241581.2986,86.65300000000002,38336657.442663,0.00018379091510310622,0.97,8.03860025746374,2035-01-31 00:00:00,MOTHER FUND
475,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9022.73,JP356680AF12,東海旅客鉄道　第７３回社債間限定同順位特,CENTRAL JAPAN RAILWAY CO,44241581.2986,85.89,37999094.177354805,0.0001821725929651114,1.014,8.00553243994615,2035-01-26 00:00:00,MOTHER FUND
476,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5199,JP339170APB3,貸付債権担保第１９９回住宅金融支援機構債,KIKO 199 1,50838296.0141,73.955,37597461.72872931,0.00018024711484072398,1.11,0.320224863249934,2058-12-10 00:00:00,MOTHER FUND
477,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.32,JP358581CKA6,東京電力パワーグリッド　第３２回,TEPCO PWER GRID INC,44241581.2986,84.235,37266896.00686321,0.00017866233983486032,1.28,7.58105850681486,2034-10-06 00:00:00,MOTHER FUND
478,国債証券,Government bond,B.0068.9,JP1300091319,国庫債券　利付（３０年）第９回,JAPAN (30 YEAR ISSUE),39080063.4804,94.99200000000002,37122933.9013176,0.0001779721668024834,1.4,6.04796953945752,2032-12-20 00:00:00,MOTHER FUND
479,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5154,JP339170CL23,貸付債権担保第１５４回住宅金融支援機構債,KIKO 154 1,52669602.536,70.16500000000002,36955626.5456243,0.00017717007360872124,0.3,0.304118484730469,2055-03-10 00:00:00,MOTHER FUND
480,地方債証券,Municipal Bond,B.0111.7011,JP2400001K69,福岡県　公募（１５年）令和元年度第１回,FUKUOKA PREFECTURE,44241581.2986,82.80100000000002,36632471.731041506,0.0001756208274549329,0.254,7.6834773441629,2034-06-14 00:00:00,MOTHER FUND
481,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5150,JP339170DKA0,貸付債権担保第１５０回住宅金融支援機構債,KIKO 150 1,51226589.6259,70.05000000000001,35884225.9592374,0.0001720336400396611,0.21,0.303718719901932,2054-11-10 00:00:00,MOTHER FUND
482,地方債証券,Municipal Bond,B.0157.3502,JP2401001PC1,北九州市　公募（１０年）令和５年度第２回,KITAKYUSHU CITY,40554782.857,88.43900000000001,35866244.41093443,0.00017194743416157912,0.861,7.06384716800164,2033-12-22 00:00:00,MOTHER FUND
483,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0946.7039,JP365190BLA7,成田国際空港　第３９回,NARITA INTL AIRPORT CORP,44241581.2986,79.476,35161439.1528635,0.00016856850621137703,0.409,8.90522051508515,2035-10-26 00:00:00,MOTHER FUND
484,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8172,JP370620CC82,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,44241581.2986,79.25,35061453.1791287,0.00016808916046670225,1.919,13.1959454099865,2042-08-29 00:00:00,MOTHER FUND
485,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.6498,JP339170CLB8,住宅金融支援機構債券　財投機関債第３０６,JPN HOUSING FIN AGENCY,44241581.2986,79.16600000000001,35024290.25083791,0.000167910996561602,0.334,9.01104934918672,2035-11-20 00:00:00,MOTHER FUND
486,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5067,JP339170ECB3,貸付債権担保第６７回住宅金融支援機構債券,KIKO 67 1,39286524.1931,88.27,34678214.90528781,0.00016625186640534343,1.09,0.387046922763243,2047-12-10 00:00:00,MOTHER FUND
487,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8342,JP370620AJ38,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,35245793.1012,97.742,34449943.09298091,0.0001651575016882609,0.145,1.65234431750424,2028-03-31 00:00:00,MOTHER FUND
488,地方債証券,Municipal Bond,B.0128.265,JP2990001R47,共同発行市場地方債　公募第２６５回,MAJOR JOINT LOCAL BOND,38873602.7677,88.239,34301678.34618211,0.00016444670123487144,1.283,8.10991395074461,2035-04-25 00:00:00,MOTHER FUND
489,国債証券,Government bond,B.0068.10,JP1300101357,国庫債券　利付（３０年）第１０回,JAPAN (30 YEAR ISSUE),36867984.4155,92.778,34205378.5810011,0.00016398502765278353,1.1,6.31182575668162,2033-03-20 00:00:00,MOTHER FUND
490,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8314,JP370620DH52,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,44241581.2986,77.14700000000002,34131052.724419504,0.00016362869984258295,0.59,10.2774314813254,2037-05-29 00:00:00,MOTHER FUND
491,地方債証券,Municipal Bond,B.0159.3006,JP2341001K24,広島市　公募（１０年）平成３０年度第６回,HIROSHIMA CITY,35540736.9765,96.01700000000001,34125149.4227549,0.00016360039864765768,0.146,2.53256690786501,2029-02-22 00:00:00,MOTHER FUND
492,地方債証券,Municipal Bond,B.0104.497,JP2270001Q45,大阪府　公募第４９７回,OSAKA PREFECTURE,38932591.5428,86.95700000000001,33854613.6278334,0.00016230341490850063,0.793,7.38456013815819,2034-04-26 00:00:00,MOTHER FUND
493,地方債証券,Municipal Bond,B.0156.9066,JP2141301NA9,川崎市　公募（５年）第６６回,KAWASAKI CITY,33918545.6622,98.60200000000002,33444364.3938904,0.00016033662679611752,0.14,1.12265018738319,2027-09-17 00:00:00,MOTHER FUND
494,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.48,JP358581BM83,東京電力パワーグリッド　第４８回,TEPCO PWER GRID INC,44241581.2986,75.487,33396642.474862903,0.0001601078417179803,0.88,9.35936367907506,2036-08-29 00:00:00,MOTHER FUND
495,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8358,JP370620BJ86,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,44241581.2986,73.911,32699395.153597202,0.00015676514749847845,0.625,11.3411927123419,2038-08-31 00:00:00,MOTHER FUND
496,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8375,JP370620CK25,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,34066017.5999,95.901,32669651.538490202,0.00015662255274443223,0.085,2.55151141735389,2029-02-28 00:00:00,MOTHER FUND
497,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6878,JP351265AK35,政保　地方公共団体金融機構債券　第１１８,JAPAN FIN ORG MUNICIPAL,34066017.5999,95.87000000000002,32659091.073034205,0.00015657192450139941,0.105,2.60235770996568,2029-03-16 00:00:00,MOTHER FUND
498,地方債証券,Municipal Bond,B.0166.4104,JP2111001RC8,さいたま市　公募第２５回,SAITAMA CITY,35023110.4753,93.02200000000002,32579197.7083901,0.00015618890533441632,2.062,8.41733700553107,2035-12-25 00:00:00,MOTHER FUND
499,地方債証券,Municipal Bond,B.0101.3018,JP2010001K25,北海道　公募平成３０年度第１８回,HOKKAIDO PREFECTURE,33697337.7558,95.98,32342704.777974304,0.00015505512750932704,0.146,2.54880084664896,2029-02-28 00:00:00,MOTHER FUND
500,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5113,JP339170BG96,貸付債権担保第１１３回住宅金融支援機構債,KIKO 113 1,42143055.6257,76.31900000000002,32163158.5787025,0.00015419435970981808,0.37,0.332171629655322,2051-10-10 00:00:00,MOTHER FUND
501,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.7043,JP370620C926,日本高速道路保有・債務返済機構債券　財投,JAPAN EXP HLD/DEBT REPAY,44241581.2986,72.10900000000001,31902161.858596705,0.00015294310753430183,0.5,11.4840442581081,2038-09-17 00:00:00,MOTHER FUND
502,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8324,JP370620AH97,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,32001410.4726,98.51200000000001,31525229.484810304,0.00015113604477684053,0.09,1.15845240278598,2027-09-30 00:00:00,MOTHER FUND
503,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8351,JP370620AJ61,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,32148882.4103,97.294,31278933.6522823,0.00014995527056578403,0.145,1.89918791136249,2028-06-30 00:00:00,MOTHER FUND
504,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5114,JP339170CGA0,貸付債権担保第１１４回住宅金融支援機構債,KIKO 114 1,41305415.0197,75.54600000000002,31204588.771820705,0.00014959885155263185,0.34,0.328652357796942,2051-11-10 00:00:00,MOTHER FUND
505,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5111,JP339170CG79,貸付債権担保第１１１回住宅金融支援機構債,KIKO 111 1,40941896.6934,75.46600000000001,30897211.684904505,0.00014812524587455342,0.19,0.328508768835398,2051-08-10 00:00:00,MOTHER FUND
