Ticker,Name,Fee,TER,Bought,Market cap,PE ratio,Forward PE ratio,PB,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Price 1D,Price 3D,Price 5D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating,Score,Sector,Note
2252,GLOBAL X JAPAN CO LTD MORNINGST,,'0.4125%,,,20.576275,,,,,,,,0.0079,-0.993649142006261,-0.903207514903499,-0.91107648648486,-0.615474423442873,4785928,0.00211565585331453,-0.00350631136044881,-0.00906555090655509,0.0440852314474651,,,,1421,2.2,2.32,,0,,
2254,Global X Japan - Global X China Electric Vehicle and Battery ETF Fund,,'0.7075%,,,29.26911,,,,,,,,0,-0.982527663214548,-0.714130221840455,-0.801625995378673,-0.0347306727559635,74555712,0.00325732899022801,0,0.0065359477124183,-0.109826589595376,,,,1232,3.22,3.24,,0,,
2255,iShares 20+ Year US Treasury Bond ETF,,'0.154%,,,,,,,,,,,0.0383,-0.743746744216055,-0.349429446281331,-0.520287948404711,0.118983805595516,29761618.2,-0.000934171405015832,0.00753649046275388,0.00991499961276684,0.0388538433252097,,,,213.9,2.11,2.05,,0,,
2256,iShares US Aggregate Bond ETF,,'0.088%,,,,,,,,,,,0.0325,-0.777736411020104,3.33028348909657,1.37125191565819,-0.0618616714721322,48675158.5,-0.00131812871472054,0.0017629180884779,0.00397529208382904,0.02572199340925,,,,227.3,2.02,2.14,,0,,
2257,iShares USD Investment Grade Corporate Bond ETF,,'0.099%,,,,,,,,,,,0.0384,-0.991473542009195,8.90445783472567,4.01305767526937,0.891958871907231,39997697.6,-0.000435337177060239,0.00305813072162939,0.00262008733624452,0.0286738491902484,,,,229.6,2.02,2.23,,0,,
2258,iShares USD High Yield Corporate Bond ETF,,'0.209%,,,11.8049,,,,,,,,0.0605,-0.644165395455969,-0.144806497178816,-0.516016967985673,-0.0626383522644744,18577875,-0.00129423230288235,0.00433839479392625,0.00390283552759478,0.0307212542697094,,,,231.5,2.16,2.32,,0,,
2510,NEXT FUNDS Japan Bond NOMURA-BPI Exchange Traded Fund,,'0.09%,,,,,,,,,,,0.0091,-0.9788764684822,0.174895194992904,-0.400991794494194,0.061182116826914,90737557.2,-0.00196634162839871,-0.00587590191040255,-0.0084249084249084,-0.00416922133660328,,,,812.1,3.8,3.93,,0,,
2511,NEXT FUNDS International Bond FTSE World Government Bd Idx ex Jpn UnHdg ETF,,'0.17%,,,,,,,,,,,0.0285,-0.980378164461766,0.842138226021109,0.388644321654826,0.504253615109671,210925870,0,-0.00125052105043768,0.00125365649811952,0.0200085142613878,,,,1198,2.11,2.38,,0,,
2512,NEXT FUNDS International Bond FTSE World Government Bd Idx ex Jpn Hdg ETF,,'0.17%,,,,,,,,,,,0.0287,-0.989074997685381,3.1326612447888,1.04150206536588,0.208987209509197,88026886.2,-0.000679011946612008,-0.0017634457209778,-0.0017634457209778,0.000271833341919871,,,,735.9,2.91,3.62,,0,,
2513,NEXT FUNDS International Equity MSCI-KOKUSAI (Unhedged) ETF,,'0.24%,,,24.946482,,,,,,,,0.0095,-0.966329284967081,-0.00176187841099581,-0.479034856429944,-0.31129953062723,103700778,-0.000842696629213483,-0.00364145658263305,-0.00559127760693319,0.0361200116516167,,,,3557,2.29,2.47,,0,,
2515,NEXT FUNDS International REIT S&P Developed REIT Index (ex Japan UnHdg) ETF,,'0.31%,,,22.447643,,,,,,,,0.0289,0.0365757434394833,1.03797601542714,0.349527727632999,0.243738396585479,48438019,-0.00477611940298508,-0.0141927853341218,-0.0205640423031727,0.0282877192179267,,,,1667,2.73,2.38,,0,,
2518,NEXT FUNDS MSCI Japan Empowering Women Select Index Exchange Traded Fund,,'0.19%,,,18.939882,,,,,,,,0.0175,-0.895166763323174,-0.784571393050289,-0.859107964248763,0.236307767026563,3810225,0.0348360655737705,0.0699152542372881,0.066751161808196,0.158256880733945,,,,2525,1.79,1.79,,0,,
2519,NEXT FUNDS Emerging Market Bond J.P. Morgan EMBI Plus (Unhedged) Exchange Traded Fund,,'0.29%,,,,,,,,,,,0.0478,-0.892145738779627,-0.789157009049055,-0.599956212902598,0.0908859498891362,4413370.5,0,0.00205423171733772,0.00205423171733772,0.0339126748622298,,,,1219.5,1.93,2.11,,0,,
2520,NEXT FUNDS Emerging Market Equity MSCI-EM (Unhedged) Exchange Traded Fund,,'0.32%,,,18.042824,,,,,,,,0.0144,-0.76258553697557,-0.711125494853104,-0.20332614752034,0.418975925082073,46178940,0.0028,0.0129292929292929,0.0186915887850467,0.0645435244161359,,,,2507,2.11,2.07,,0,,
2522,iShares Automation & Robot ETF,,'0.528%,,,38.40515,,,,,,,,0.0013,-0.54249673926638,-0.100414697402546,-0.105638483537036,0.550803609351867,71112668,0.00988359323522952,0.0300179211469534,0.0203040053256407,0.08226432858656,,,,9196,1.98,2.07,,0,,
